,neighbourhood_group_cleansed,availability_30,is_location_exact,host_identity_verified,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,price,Price_Person_Night,room_type,security_deposit,cleaning_fee,number_of_reviews,cancellation_policy,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_value,extra_people,guests_included,accommodates,host_is_superhost,instant_bookable
8891,Carabanchel,6,t,t,1.0,1.0,1.0,2,1125,63.906,63.906,Entire_home/apt,0.0,34.7385222045,0,flexible,0.0,0.0,0.0,0.0,0.0,1,2,f,t
8892,Carabanchel,27,f,f,1.5,3.0,1.0,2,1125,31.953,31.953,Entire_home/apt,281.66369355,18.77757957,0,strict,0.0,0.0,0.0,0.0,11.266547742,1,1,f,f
8893,Carabanchel,24,f,t,2.0,1.0,1.0,2,1125,36.2134,36.2134,Private room,93.88789785,14.0831846775,37,moderate,1.2,93.0,9.0,9.0,14.0831846775,1,2,f,f
8894,Carabanchel,12,f,f,1.0,1.0,1.0,2,15,17.0416,17.0416,Private room,0.0,0.0,9,strict,4.58,89.0,10.0,9.0,0.0,1,1,f,f
8895,Carabanchel,10,t,f,1.0,1.0,3.0,3,1125,22.3671,11.18355,Private room,0.0,0.0,65,strict,4.92,91.0,9.0,9.0,10.3276687635,2,4,f,t
8896,Carabanchel,8,f,f,1.0,1.0,2.0,1,4,20.2369,20.2369,Private room,0.0,4.6943948925,1,flexible,0.39,100.0,10.0,10.0,9.388789785,1,3,f,f
8897,Latina,11,f,t,1.0,1.0,2.0,1,31,15.9765,15.9765,Private room,0.0,0.0,30,strict,2.27,85.0,9.0,9.0,11.266547742,1,2,f,f
8898,Latina,1,f,f,1.0,3.0,4.0,2,365,48.9946,16.3315333333,Entire_home/apt,163.364942259,0.0,18,flexible,1.33,93.0,10.0,9.0,12.2054267205,3,6,f,f
8899,Latina,19,f,t,1.0,1.0,1.0,3,7,26.6275,26.6275,Entire_home/apt,93.88789785,0.0,5,flexible,0.32,92.0,10.0,10.0,4.6943948925,1,2,f,f
8900,Latina,27,t,t,1.0,1.0,1.0,1,5,42.604,42.604,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,2,f,t
8901,Latina,1,f,t,1.0,1.0,1.0,2,1125,14.9114,14.9114,Private room,0.0,0.0,1,flexible,1.0,80.0,10.0,10.0,0.0,1,1,f,t
8902,Latina,24,t,t,1.0,1.0,2.0,1,31,19.1718,19.1718,Private room,0.0,0.0,52,strict,3.74,85.0,9.0,9.0,14.0831846775,1,3,f,f
8903,Latina,8,f,f,1.0,1.0,1.0,1,1125,18.1067,9.05335,Private room,0.0,0.0,29,flexible,4.03,94.0,10.0,9.0,6.5721528495,2,1,t,f
8904,Latina,29,t,f,1.0,1.0,1.0,1,7,31.953,31.953,Private room,0.0,4.6943948925,0,flexible,0.0,0.0,0.0,0.0,23.4719744625,1,1,f,t
8905,Latina,30,f,t,1.0,1.0,2.0,1,31,15.9765,15.9765,Private room,0.0,0.0,1,strict,0.86,100.0,10.0,10.0,14.0831846775,1,3,f,f
8906,Latina,3,f,t,1.0,2.0,3.0,2,60,63.906,31.953,Entire_home/apt,93.88789785,28.166369355,34,strict,2.19,95.0,10.0,9.0,0.0,2,4,t,t
8907,Latina,30,f,t,1.0,3.0,3.0,1,1125,63.906,21.302,Entire_home/apt,0.0,28.166369355,0,flexible,0.0,0.0,0.0,0.0,9.388789785,3,3,f,f
8908,Latina,15,f,t,1.0,1.0,1.0,2,1125,19.1718,19.1718,Private room,0.0,0.0,31,moderate,3.41,89.0,10.0,9.0,0.0,1,2,f,f
8909,Latina,30,t,f,1.0,1.0,2.0,1,1125,15.9765,15.9765,Private room,93.88789785,18.77757957,25,flexible,1.18,97.0,10.0,10.0,14.0831846775,1,2,f,t
8910,Latina,29,t,t,1.5,3.0,3.0,30,1125,84.1429,84.1429,Entire_home/apt,0.0,46.943948925,0,moderate,0.0,0.0,0.0,0.0,0.0,1,4,f,f
8911,Latina,30,t,t,1.23,1.0,1.0,1,1125,60.7107,60.7107,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,1,f,f
8912,Latina,5,t,t,1.0,3.0,4.0,2,1125,42.604,14.2013333333,Entire_home/apt,140.831846775,0.0,84,moderate,2.94,94.0,10.0,10.0,12.2054267205,3,5,f,f
8913,Latina,3,t,f,2.0,3.0,4.0,2,1125,69.2315,23.0771666667,Entire_home/apt,140.831846775,0.0,41,flexible,2.38,100.0,10.0,10.0,14.0831846775,3,6,t,f
8914,Latina,30,t,f,1.0,1.0,1.0,1,1125,21.302,21.302,Private room,0.0,0.0,3,flexible,0.33,93.0,10.0,10.0,0.0,1,1,f,f
8915,Latina,5,f,t,1.0,3.0,4.0,2,1125,44.7342,14.9114,Entire_home/apt,140.831846775,0.0,31,moderate,1.85,92.0,10.0,9.0,12.2054267205,3,5,f,f
8916,Latina,30,t,f,1.0,1.0,1.0,1,1125,28.7577,28.7577,Private room,0.0,0.0,6,flexible,0.28,97.0,10.0,10.0,18.77757957,1,1,f,f
8917,Latina,1,t,f,1.0,3.0,4.0,2,1125,44.7342,14.9114,Entire_home/apt,140.831846775,0.0,39,moderate,1.52,94.0,10.0,10.0,12.2054267205,3,6,t,t
8918,Latina,14,t,t,1.0,1.0,1.0,1,1125,23.4322,23.4322,Private room,93.88789785,0.0,7,flexible,0.73,100.0,10.0,10.0,0.0,1,1,f,f
8919,Latina,1,t,t,1.0,1.0,1.0,2,1125,27.6926,27.6926,Private room,0.0,0.0,85,flexible,3.5,98.0,10.0,10.0,0.0,1,2,t,t
8920,Latina,29,f,t,1.0,1.0,1.0,1,60,21.302,21.302,Private room,281.66369355,4.6943948925,7,strict,0.37,100.0,10.0,9.0,0.0,1,1,f,f
8921,Latina,27,f,f,1.0,1.0,1.0,2,1125,21.302,21.302,Private room,0.0,0.0,6,strict,1.03,87.0,9.0,8.0,0.0,1,1,f,t
8922,Latina,17,f,t,1.0,1.0,1.0,3,1125,19.1718,19.1718,Private room,0.0,0.0,8,flexible,1.34,100.0,10.0,10.0,4.6943948925,1,1,f,t
8924,Latina,11,t,t,1.0,2.0,4.0,3,1125,62.8409,20.9469666667,Entire_home/apt,0.0,23.4719744625,19,strict,0.64,92.0,10.0,9.0,9.388789785,3,5,f,f
8925,Latina,10,t,t,1.0,2.0,3.0,3,1125,53.255,53.255,Entire_home/apt,187.7757957,46.943948925,4,strict,0.86,90.0,10.0,9.0,0.0,1,4,f,t
8926,Latina,13,t,f,1.0,1.0,1.0,1,15,17.0416,17.0416,Private room,0.0,0.0,13,moderate,2.55,88.0,9.0,9.0,0.0,1,1,f,f
8927,Latina,2,t,f,1.0,1.0,1.0,1,1125,15.9765,15.9765,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,1,f,f
8928,Latina,22,f,f,1.0,1.0,1.0,1,1125,21.302,21.302,Private room,0.0,0.0,4,flexible,1.38,100.0,10.0,10.0,0.0,1,1,f,t
8929,Latina,30,f,t,1.0,1.0,1.0,1,60,31.953,31.953,Private room,281.66369355,0.0,7,strict,0.39,97.0,10.0,10.0,9.388789785,1,2,f,f
8930,Latina,30,t,t,1.0,1.0,1.0,1,1125,26.6275,26.6275,Private room,93.88789785,8.4499108065,13,flexible,0.47,91.0,9.0,9.0,5.633273871,1,2,f,f
8931,Latina,17,f,t,1.0,1.0,2.0,1,1125,21.302,21.302,Private room,0.0,14.0831846775,0,moderate,0.0,0.0,0.0,0.0,4.6943948925,1,2,f,t
8932,Carabanchel,28,t,t,1.0,1.0,1.0,2,15,17.0416,17.0416,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,1,f,f
8933,Carabanchel,22,f,t,1.0,1.0,1.0,2,10,18.1067,18.1067,Private room,93.88789785,9.388789785,6,flexible,0.99,97.0,9.0,9.0,14.0831846775,1,2,f,f
8934,Carabanchel,28,t,f,1.0,1.0,1.0,1,1125,37.2785,37.2785,Private room,140.831846775,4.6943948925,0,flexible,0.0,0.0,0.0,0.0,0.0,1,1,f,t
8935,Carabanchel,7,f,t,1.0,1.0,1.0,1,1125,26.6275,26.6275,Private room,0.0,4.6943948925,11,flexible,0.66,89.0,9.0,9.0,7.511031828,1,2,f,f
8936,Carabanchel,6,t,t,2.0,3.0,3.0,2,90,100.1194,100.1194,Entire_home/apt,93.88789785,28.166369355,12,flexible,7.35,98.0,10.0,10.0,0.0,1,6,f,t
8937,Carabanchel,7,t,t,1.0,0.0,1.0,2,1125,24.4973,24.4973,Entire_home/apt,0.0,14.0831846775,49,strict,4.38,93.0,9.0,9.0,0.0,1,2,f,t
8938,Carabanchel,2,t,t,1.0,1.0,1.0,2,60,42.604,42.604,Entire_home/apt,93.88789785,23.4719744625,41,flexible,1.34,90.0,10.0,9.0,0.0,1,2,f,t
8939,Carabanchel,21,t,f,1.0,1.0,1.0,2,10,53.255,53.255,Entire_home/apt,0.0,0.0,6,flexible,0.57,87.0,10.0,9.0,0.0,1,2,f,f
8940,Carabanchel,2,t,f,1.0,3.0,4.0,5,1125,74.557,74.557,Entire_home/apt,140.831846775,0.0,1,moderate,0.31,60.0,10.0,8.0,0.0,1,6,f,f
8941,Carabanchel,7,t,t,1.0,2.0,4.0,7,1125,69.2315,69.2315,Entire_home/apt,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,6,f,f
8942,Carabanchel,25,f,f,1.0,1.0,2.0,3,1125,20.2369,20.2369,Private room,0.0,0.0,0,strict,0.0,0.0,0.0,0.0,9.388789785,1,2,f,f
8943,Carabanchel,23,f,f,2.0,1.0,4.0,7,1125,62.8409,62.8409,Private room,0.0,0.0,2,moderate,0.05,26.0,4.0,2.0,0.0,1,6,f,f
8944,Carabanchel,18,t,f,1.0,2.0,2.0,1,1125,24.4973,24.4973,Private room,0.0,0.0,2,flexible,1.4,100.0,10.0,10.0,6.5721528495,1,2,f,f
8945,Carabanchel,12,t,f,1.0,1.0,1.0,1,1125,63.906,63.906,Entire_home/apt,0.0,0.0,55,flexible,1.79,94.0,10.0,9.0,0.0,1,2,f,f
8946,Carabanchel,6,t,t,2.0,1.0,3.0,1,1125,20.2369,20.2369,Private room,0.0,0.0,71,moderate,6.21,95.0,10.0,10.0,11.266547742,1,3,t,f
8947,Carabanchel,7,f,t,1.0,1.0,1.0,2,1125,85.208,42.604,Entire_home/apt,0.0,0.0,2,flexible,0.16,100.0,10.0,10.0,37.55515914,2,2,f,f
8948,Carabanchel,21,t,f,1.0,1.0,1.0,3,21,26.6275,26.6275,Private room,93.88789785,0.0,0,moderate,0.0,0.0,0.0,0.0,0.0,1,2,f,f
8949,Carabanchel,30,f,f,1.0,1.0,1.0,2,1125,26.6275,26.6275,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,1,f,f
8950,Carabanchel,12,t,t,1.0,1.0,1.0,1,1125,23.4322,23.4322,Private room,0.0,0.0,63,moderate,3.4,99.0,10.0,10.0,0.0,1,1,t,f
8951,Carabanchel,15,f,f,1.0,1.0,1.0,1,1125,22.3671,22.3671,Private room,0.0,0.0,1,flexible,1.0,100.0,10.0,10.0,9.388789785,1,2,f,t
8952,Carabanchel,6,t,f,1.0,2.0,2.0,2,15,73.4919,24.4973,Entire_home/apt,0.0,18.77757957,3,strict,0.2,93.0,9.0,9.0,14.0831846775,3,4,f,f
8953,Carabanchel,16,t,f,1.0,1.0,1.0,1,1125,19.1718,19.1718,Private room,0.0,4.6943948925,12,flexible,1.17,92.0,10.0,9.0,9.388789785,1,2,f,f
8954,Carabanchel,24,f,f,1.0,1.0,2.0,3,1125,20.2369,20.2369,Private room,0.0,0.0,1,strict,0.1,0.0,0.0,0.0,9.388789785,1,2,f,f
8955,Carabanchel,23,f,f,1.0,1.0,2.0,3,1125,20.2369,20.2369,Private room,0.0,0.0,1,strict,0.16,80.0,10.0,6.0,9.388789785,1,2,f,f
8956,Carabanchel,25,f,t,1.0,1.0,2.0,1,1125,20.2369,20.2369,Private room,0.0,0.0,7,moderate,3.09,97.0,10.0,10.0,11.266547742,1,2,t,f
8957,Carabanchel,28,f,t,0.0,1.0,2.0,2,31,26.6275,26.6275,Private room,0.0,18.77757957,0,moderate,0.0,0.0,0.0,0.0,23.4719744625,1,2,f,f
8958,Carabanchel,30,f,f,1.0,1.0,1.0,3,1125,21.302,21.302,Private room,0.0,9.388789785,0,strict,0.0,0.0,0.0,0.0,9.388789785,1,2,f,f
8959,Carabanchel,7,f,f,1.0,1.0,1.0,3,1125,42.604,21.302,Entire_home/apt,0.0,18.77757957,1,strict,0.19,80.0,8.0,10.0,18.77757957,2,2,f,f
8960,Carabanchel,3,f,f,1.0,2.0,3.0,2,29,36.2134,18.1067,Entire_home/apt,0.0,0.0,23,moderate,6.76,97.0,10.0,10.0,7.511031828,2,5,f,f
8961,Carabanchel,20,t,t,1.0,1.0,1.0,3,1125,19.1718,19.1718,Private room,0.0,9.388789785,34,moderate,0.92,96.0,10.0,10.0,6.5721528495,1,2,f,f
8962,Carabanchel,12,f,t,1.0,1.0,1.0,1,20,26.6275,26.6275,Private room,0.0,0.0,13,flexible,2.93,88.0,9.0,9.0,9.388789785,1,3,f,f
8963,Carabanchel,2,t,f,1.0,1.0,1.0,1,1125,22.3671,22.3671,Private room,93.88789785,0.0,3,flexible,2.2,93.0,10.0,9.0,11.266547742,1,2,f,f
8964,Carabanchel,6,f,t,1.0,3.0,3.0,2,1125,52.1899,26.09495,Entire_home/apt,0.0,23.4719744625,103,flexible,4.17,94.0,10.0,9.0,0.0,2,5,f,t
8965,Carabanchel,25,t,t,1.0,1.0,1.0,2,4,40.4738,40.4738,Private room,0.0,0.0,1,flexible,0.21,100.0,10.0,10.0,0.0,1,2,f,t
8966,Carabanchel,12,t,f,1.0,1.0,3.0,2,1125,63.906,21.302,Entire_home/apt,140.831846775,23.4719744625,18,moderate,1.94,93.0,10.0,9.0,9.388789785,3,4,f,f
8967,Carabanchel,25,t,t,1.0,1.0,1.0,1,1125,26.6275,26.6275,Private room,0.0,0.0,5,moderate,0.71,92.0,10.0,10.0,0.0,1,2,f,f
8968,Carabanchel,14,t,t,1.0,1.0,1.0,1,1125,19.1718,19.1718,Private room,0.0,0.0,34,flexible,1.1,95.0,10.0,9.0,4.6943948925,1,1,f,f
8969,Carabanchel,29,f,f,1.0,1.0,1.0,1,8,20.2369,20.2369,Private room,0.0,0.0,1,flexible,0.75,100.0,10.0,10.0,0.0,1,1,f,f
8970,Carabanchel,30,f,f,1.0,1.0,2.0,1,1125,20.2369,20.2369,Private room,93.88789785,9.388789785,0,strict,0.0,0.0,0.0,0.0,9.388789785,1,1,f,f
8971,Carabanchel,24,f,f,1.0,1.0,2.0,3,1125,20.2369,20.2369,Private room,0.0,0.0,1,strict,0.1,100.0,10.0,10.0,9.388789785,1,2,f,f
8972,Carabanchel,12,f,f,1.0,0.0,1.0,2,25,38.3436,19.1718,Entire_home/apt,0.0,14.0831846775,43,strict,4.81,81.0,9.0,8.0,9.388789785,2,2,f,t
8973,Carabanchel,8,f,f,1.0,1.0,2.0,2,25,38.3436,19.1718,Entire_home/apt,0.0,14.0831846775,37,strict,5.47,84.0,9.0,9.0,9.388789785,2,4,f,t
8974,Carabanchel,28,f,f,1.0,1.0,1.0,3,7,105.4449,105.4449,Entire_home/apt,469.43948925,23.4719744625,0,strict,0.0,0.0,0.0,0.0,14.0831846775,1,2,f,f
8975,Carabanchel,1,t,t,1.0,1.0,1.0,1,1125,19.1718,19.1718,Private room,93.88789785,0.0,2,strict,0.6,100.0,10.0,10.0,0.0,1,2,f,f
8976,Carabanchel,0,f,t,1.0,1.0,1.0,2,1125,21.302,21.302,Private room,0.0,0.0,23,strict,4.66,100.0,10.0,10.0,5.633273871,1,2,f,f
8977,Carabanchel,30,f,f,1.0,1.0,2.0,3,1125,20.2369,20.2369,Private room,0.0,0.0,0,strict,0.0,0.0,0.0,0.0,9.388789785,1,2,f,f
